instance clique james-cpp-max kdown clique-par/t32 james-cpp-max-par/t32 kdown-par/t32 james-cpp-max-par/t4 james-cpp-max-par/t16 james-cpp-max-par/t32r kdown-par/t4 kdown-par/t16 kdown-par/t32r
mcs70_r01_s20_AB05 63 2 166 49 12 90 4 7 9 81 77 70
mcs70_r01_s20_AB06 157 23 539 52 10 240 11 13 16 242 188 181
mcs70_r01_s20_AB07 276 40 785 68 16 383 20 13 21 375 314 291
mcs70_r01_s20_AB08 115 31 569 50 15 309 14 12 19 502 198 230
mcs70_r01_s20_AB09 80 18 214 47 16 235 11 10 11 161 147 137
mcs70_r01_s25_AB00 6709 429 21656 366 33 3371 203 69 54 7756 3179 3637
mcs70_r01_s25_AB01 2860 186 5366 196 27 1995 98 45 44 2013 1569 1963
mcs70_r01_s25_AB02 9286 247 9902 485 24 2351 136 52 44 3847 1729 2479
mcs70_r01_s25_AB03 3701 189 9032 265 40 3066 119 51 36 3870 2041 3005
mcs70_r01_s25_AB04 8991 297 10201 458 29 2975 180 52 37 5866 2525 2943
mcs70_r01_s25_AB05 7923 274 8924 356 34 3517 164 68 52 5699 2895 3387
mcs70_r01_s25_AB06 5601 259 7481 270 27 2154 99 41 44 2898 1856 2071
mcs70_r01_s25_AB07 5461 120 10974 315 27 2207 130 42 31 4597 2210 2093
mcs70_r01_s25_AB08 4915 116 8456 260 25 1331 42 29 36 2503 1411 1319
mcs70_r01_s25_AB09 2704 104 6330 187 20 1972 56 32 33 3247 1882 1821
mcs70_r01_s30_AB00 21869 470 28150 977 82 2864 380 162 91 6341 2897 3239
mcs70_r01_s30_AB01 43285 2272 8379 1709 135 2164 832 157 95 4929 1652 2128
mcs70_r01_s30_AB02 36553 313 37158 1553 39 3894 180 79 65 7111 3342 3957
mcs70_r01_s30_AB03 54344 1260 42868 1559 62 4332 281 144 256 8682 3781 4427
mcs70_r01_s30_AB04 45608 992 23844 1457 107 2782 474 179 112 9453 3077 3074
mcs70_r01_s30_AB05 20227 431 33782 761 47 3510 271 123 76 6848 3106 3564
mcs70_r01_s30_AB06 36958 250 27554 993 54 2838 145 78 60 5742 2337 2638
mcs70_r01_s30_AB07 95514 2230 22344 2211 31 3483 973 266 30 8422 2833 3482
mcs70_r01_s30_AB08 112551 4581 37302 2017 280 5923 1599 315 265 16411 5764 6019
mcs70_r01_s30_AB09 95235 442 69944 2507 77 6277 361 139 69 14542 5555 6906
mcs70_r01_s35_AB00 1000000 7282 253419 59817 586 20833 1235 834 1248 53551 18373 21348
mcs70_r01_s35_AB01 772502 46877 208007 18755 1427 33864 12968 3607 1300 72203 26142 30254
mcs70_r01_s35_AB02 1000000 1734 333332 26476 365 26170 1134 424 342 53666 22735 22534
mcs70_r01_s35_AB03 1000000 11736 235750 29602 1291 15966 1799 1357 2330 41792 14573 16616
mcs70_r01_s35_AB04 1000000 34177 210815 133807 1805 62852 12259 3120 1915 107710 66135 63262
mcs70_r01_s35_AB05 994358 31423 192406 31156 916 25758 9164 1742 838 70521 23999 25910
mcs70_r01_s35_AB06 366329 14670 255059 8783 397 28900 3657 749 495 62921 26024 26154
mcs70_r01_s35_AB07 1000000 4799 197566 37878 332 17922 809 261 243 44840 15034 16868
mcs70_r01_s35_AB08 709330 31718 264400 14461 1981 41272 11223 3872 1957 108487 36176 45125
mcs70_r01_s35_AB09 1000000 86037 245207 85759 2150 26262 24841 5777 3152 72799 23352 26017
mcs70_r01_s40_AB00 1000000 217112 790735 346713 5382 54989 61778 8176 6331 176976 57314 55206
mcs70_r01_s40_AB01 1000000 332509 914746 193917 21704 84581 88336 25599 6113 229519 82819 81535
mcs70_r01_s40_AB02 1000000 10984 802759 523094 3295 53508 10277 13436 8296 159326 48017 54923
mcs70_r01_s40_AB03 1000000 56110 1000000 237734 20085 114926 56716 33459 19360 265156 101370 103988
mcs70_r01_s40_AB04 1000000 28610 856953 783932 30809 66677 33843 47399 29468 191041 73958 74934
mcs70_r01_s40_AB05 1000000 176829 1000000 1000004 6588 113768 8636 6415 26539 278983 102857 105240
mcs70_r01_s40_AB06 1000000 32433 934308 229365 12635 45594 31888 18783 18718 113919 38331 42523
mcs70_r01_s40_AB07 1000000 3298 667183 435602 506 50996 1861 647 582 136785 50319 46396
mcs70_r01_s40_AB08 1000000 473233 585023 164562 6740 43591 150261 28233 5386 131666 41462 42282
mcs70_r01_s40_AB09 1000000 108947 873184 264165 3882 61107 27307 3680 3811 178754 61542 69193
mcs70_r01_s50_AB00 1000000 1000000 1000000 1000004 108645 517142 1000000 265134 93915 1000000 549435 515576
mcs70_r01_s50_AB01 1000000 168163 1000000 1000004 187601 563177 165944 175641 275505 1000000 578427 546502
mcs70_r01_s50_AB02 1000000 1000000 1000000 1000003 746141 1000001 1000000 1000000 639109 1000000 1000000 1000001
mcs70_r01_s50_AB03 1000000 1000000 1000000 1000004 39325 598116 1000000 176901 32744 1000000 652784 614688
mcs70_r01_s50_AB04 1000000 1000000 1000000 1000004 1000001 448004 1000000 1000000 1000001 1000000 424412 504447
mcs70_r01_s50_AB05 1000000 952772 1000000 1000004 1000001 665898 26578 1000000 1000001 1000000 662355 647209
mcs70_r01_s50_AB06 1000000 1000000 1000000 1000004 743357 556157 1000000 1000000 663736 1000000 509129 530112
mcs70_r01_s50_AB07 1000000 1000000 1000000 1000004 482724 938241 1000000 864234 1000001 1000000 978748 940870
mcs70_r01_s50_AB08 1000000 1000000 1000000 1000004 6227 713303 19246 7452 7189 1000000 660014 733997
mcs70_r01_s50_AB09 1000000 1000000 1000000 1000004 166468 380054 1000000 1000000 201795 1000000 398119 399795
mcs70_r02_s10_AB00 1 0 0 10 4 15 0 1 3 2 3 8
mcs70_r02_s10_AB01 0 0 0 9 5 14 0 2 2 2 5 9
mcs70_r02_s10_AB02 0 0 1 8 6 16 0 2 4 2 4 10
mcs70_r02_s10_AB03 0 0 2 8 8 19 1 2 5 4 7 11
mcs70_r02_s10_AB04 0 0 1 8 8 12 0 3 4 2 4 6
mcs70_r02_s10_AB05 0 0 4 9 6 17 1 2 4 3 7 16
mcs70_r02_s10_AB06 0 0 1 7 6 16 0 3 5 3 7 10
mcs70_r02_s10_AB07 0 0 1 8 3 14 0 1 2 5 5 8
mcs70_r02_s10_AB08 0 0 1 8 3 16 0 1 2 2 5 6
mcs70_r02_s10_AB09 1 0 1 9 6 16 1 2 3 3 6 11
mcs70_r02_s15_AB00 6 1 43 14 16 61 4 9 11 44 28 33
mcs70_r02_s15_AB01 6 3 71 13 12 62 5 7 11 60 35 45
mcs70_r02_s15_AB02 6 5 62 16 19 68 7 11 15 70 39 40
mcs70_r02_s15_AB03 5 2 65 13 15 63 4 9 8 34 29 41
mcs70_r02_s15_AB04 6 5 68 15 16 87 8 12 14 87 44 54
mcs70_r02_s15_AB05 6 0 24 17 11 37 2 5 8 16 13 20
mcs70_r02_s15_AB06 7 1 23 16 8 47 2 3 7 29 21 29
mcs70_r02_s15_AB07 5 1 29 17 13 62 3 8 6 28 27 42
mcs70_r02_s15_AB08 4 1 39 13 16 78 4 8 12 48 41 51
mcs70_r02_s15_AB09 5 3 51 16 17 49 6 9 13 45 25 30
mcs70_r02_s20_AB00 45 34 458 24 15 144 17 20 23 217 153 149
mcs70_r02_s20_AB01 54 43 446 24 19 165 20 19 19 289 186 155
mcs70_r02_s20_AB02 80 15 516 22 15 173 12 17 22 286 179 208
mcs70_r02_s20_AB03 43 15 334 20 9 108 9 10 11 122 95 110
mcs70_r02_s20_AB04 46 13 848 20 19 207 25 17 33 312 201 192
mcs70_r02_s20_AB05 66 31 280 40 12 167 24 29 10 198 155 119
mcs70_r02_s20_AB06 41 17 882 40 20 278 19 21 30 297 150 214
mcs70_r02_s20_AB07 58 43 331 34 19 190 22 27 25 285 228 168
mcs70_r02_s20_AB08 59 19 515 38 16 232 22 17 30 242 176 173
mcs70_r02_s20_AB09 42 25 399 32 14 186 16 21 16 168 150 140
mcs70_r02_s25_AB00 759 450 5128 88 47 907 167 70 82 1465 786 769
mcs70_r02_s25_AB01 511 1042 5589 94 55 1271 359 108 56 2202 1007 1239
mcs70_r02_s25_AB02 535 445 2009 101 69 999 224 75 72 1228 763 750
mcs70_r02_s25_AB03 726 929 3266 73 92 993 357 113 57 1896 892 1070
mcs70_r02_s25_AB04 491 67 4174 95 25 842 56 47 32 1037 543 890
mcs70_r02_s25_AB05 546 230 5139 84 52 962 83 56 44 1725 664 864
mcs70_r02_s25_AB06 795 116 4745 103 36 643 85 50 42 1066 580 617
mcs70_r02_s25_AB07 278 434 3803 83 71 1075 209 68 50 1771 797 899
mcs70_r02_s25_AB08 709 527 2417 116 59 615 216 94 59 1139 526 490
mcs70_r02_s25_AB09 765 570 5214 108 52 934 279 60 50 1423 726 960
mcs70_r02_s30_AB00 3417 3258 18084 163 71 2063 657 104 99 4699 1847 2102
mcs70_r02_s30_AB01 3347 852 18063 212 89 2032 288 176 80 4062 1586 1828
mcs70_r02_s30_AB02 5349 4956 9495 367 166 2011 1601 436 193 4507 1546 1826
mcs70_r02_s30_AB03 3111 3464 15594 233 71 2074 911 107 98 4031 1633 2185
mcs70_r02_s30_AB04 3349 275 18652 286 111 2199 285 223 103 4539 1689 2042
mcs70_r02_s30_AB05 1911 2264 12210 195 78 1877 591 429 78 4533 1674 1975
mcs70_r02_s30_AB06 7609 12956 18484 340 277 2829 3248 771 316 6239 2254 2712
mcs70_r02_s30_AB07 5614 4936 15986 245 163 2351 1675 403 204 5728 2101 2209
mcs70_r02_s30_AB08 5817 4359 18417 282 245 3098 1553 553 309 6498 2421 2826
mcs70_r02_s30_AB09 5503 272 14149 304 55 1623 168 151 74 3826 1213 1610
mcs70_r02_s35_AB00 53708 1363 107065 1885 334 9444 1133 992 491 26915 9747 9201
mcs70_r02_s35_AB01 21648 24367 121296 1005 430 10306 3797 391 989 22660 7408 9173
mcs70_r02_s35_AB02 40725 48314 82457 1377 1603 11847 13011 3799 1625 35675 11458 11823
mcs70_r02_s35_AB03 23389 10342 70769 913 1374 10152 4432 1776 1459 27138 9887 9783
mcs70_r02_s35_AB04 40136 4455 120327 792 1269 10604 4675 3033 1197 27312 9615 10928
mcs70_r02_s35_AB05 23570 32515 90265 888 569 12247 8499 1036 715 30047 10228 11159
mcs70_r02_s35_AB06 45701 4900 85075 1997 3473 7357 5162 4299 2679 17260 5769 6609
mcs70_r02_s35_AB07 31673 30266 88256 643 819 9678 8455 1348 843 31557 9292 10862
mcs70_r02_s35_AB08 77215 5847 131143 1833 2864 9927 4732 3289 3061 29802 9698 9788
mcs70_r02_s35_AB09 39738 6421 123525 1381 1043 11651 768 435 388 27183 9181 10319
mcs70_r02_s40_AB00 264202 32759 314081 7160 3645 23651 15541 6472 4007 69532 23201 23141
mcs70_r02_s40_AB01 530738 43065 339617 14447 2640 17853 2677 2908 2735 60486 18174 18912
mcs70_r02_s40_AB02 223609 294649 255552 4437 3385 28263 78276 6936 3412 99811 25774 26525
mcs70_r02_s40_AB03 360223 163134 335775 8961 2053 25486 13618 2831 2218 71858 23675 23837
mcs70_r02_s40_AB04 120813 92790 435263 2692 586 34425 1573 569 3234 97536 35068 30571
mcs70_r02_s40_AB05 204481 2759 246632 5319 2257 17565 2168 2380 2395 52201 17636 20072
mcs70_r02_s40_AB06 207016 4569 409019 5562 3238 24985 3070 2862 926 71171 24176 24292
mcs70_r02_s40_AB07 161921 174510 348147 4660 808 23942 15594 929 764 75037 26331 25319
mcs70_r02_s40_AB08 219406 80037 312714 6902 5838 27432 40493 10364 6926 77335 24756 29720
mcs70_r02_s40_AB09 434839 11331 260466 9757 601 16733 2229 565 538 52509 16535 18809
mcs70_r02_s50_AB00 1000000 1000000 1000000 192046 133070 276983 1000000 302321 138162 1000000 290467 293768
mcs70_r02_s50_AB01 1000000 1000000 1000000 279234 47742 316938 189334 77102 29421 1000000 314872 293412
mcs70_r02_s50_AB02 1000000 1000000 1000000 371122 199993 262152 1000000 317517 199375 828033 335582 258811
mcs70_r02_s50_AB03 1000000 1000000 1000000 296514 8217 191671 12442 7837 7614 636624 171378 181234
mcs70_r02_s50_AB04 1000000 1000000 1000000 158693 64399 182624 879142 101463 61048 709903 207546 217649
mcs70_r02_s50_AB05 1000000 1000000 1000000 118037 111785 282573 488465 236302 79244 1000000 337253 290051
mcs70_r02_s50_AB06 1000000 818336 1000000 66394 23629 188642 22677 21642 19536 601281 170962 152644
mcs70_r02_s50_AB07 1000000 1000000 1000000 157863 140985 298865 1000000 401142 125542 1000000 335115 301377
mcs70_r02_s50_AB08 1000000 15710 1000000 92356 7676 198753 9758 6836 7112 634797 218592 212020
mcs70_r02_s50_AB09 1000000 439304 1000000 239481 90156 210854 514454 119390 90162 729577 219393 214154
mcs90_b03_s10_AB00 0 0 0 8 3 9 0 1 1 1 2 5
mcs90_b03_s10_AB01 1 0 0 8 2 7 0 0 1 1 2 5
mcs90_b03_s10_AB02 0 0 1 9 6 16 1 3 4 2 5 10
mcs90_b03_s10_AB03 0 0 0 9 4 11 0 1 4 1 4 6
mcs90_b03_s10_AB04 0 0 0 9 4 7 0 1 3 1 3 5
mcs90_b03_s10_AB05 1 0 0 9 4 8 0 1 2 1 2 4
mcs90_b03_s10_AB06 0 0 0 8 5 6 0 2 2 1 2 4
mcs90_b03_s10_AB07 0 0 0 8 3 11 0 1 3 1 3 6
mcs90_b03_s10_AB08 0 0 0 9 2 9 0 1 1 1 3 4
mcs90_b03_s10_AB09 0 0 0 9 2 9 0 1 2 1 2 5
mcs90_b03_s15_AB00 6 0 2 17 7 19 1 2 6 4 7 12
mcs90_b03_s15_AB01 6 0 3 16 4 12 0 2 3 2 6 7
mcs90_b03_s15_AB02 5 0 4 15 4 17 0 2 4 2 6 7
mcs90_b03_s15_AB03 6 0 6 16 6 21 1 2 5 5 10 13
mcs90_b03_s15_AB04 7 0 3 18 5 14 0 2 5 2 5 10
mcs90_b03_s15_AB05 7 0 4 16 6 17 1 2 5 5 8 10
mcs90_b03_s15_AB06 7 0 5 17 5 17 0 2 4 5 7 10
mcs90_b03_s15_AB07 7 0 0 16 5 11 0 2 3 2 3 6
mcs90_b03_s15_AB08 13 0 1 17 4 11 0 1 3 2 3 6
mcs90_b03_s15_AB09 7 0 4 17 6 16 0 1 3 3 6 9
mcs90_b03_s20_AB00 39 0 3 36 5 11 1 1 4 3 3 5
mcs90_b03_s20_AB01 91 0 4 45 4 8 0 2 3 3 3 7
mcs90_b03_s20_AB02 33 0 2 38 4 10 0 2 4 1 4 7
mcs90_b03_s20_AB03 79 0 2 29 6 9 0 2 4 2 3 6
mcs90_b03_s20_AB04 66 0 16 42 7 12 2 3 6 5 6 8
mcs90_b03_s20_AB05 55 0 7 44 5 13 0 2 3 4 5 8
mcs90_b03_s20_AB06 44 0 3 38 5 9 0 2 4 2 4 7
mcs90_b03_s20_AB07 38 0 3 41 4 9 1 1 2 2 4 7
mcs90_b03_s20_AB08 54 0 3 51 3 12 0 2 3 3 4 5
mcs90_b03_s20_AB09 35 0 3 46 4 13 1 2 4 3 4 8
mcs90_b03_s25_AB00 1506 1 30 184 9 30 2 5 8 11 14 25
mcs90_b03_s25_AB01 1000 0 22 162 6 15 0 3 7 6 6 9
mcs90_b03_s25_AB02 898 0 6 144 4 11 0 1 3 4 4 6
mcs90_b03_s25_AB03 1777 0 10 183 6 15 1 1 6 7 6 11
mcs90_b03_s25_AB04 2324 0 32 231 8 13 2 5 10 8 9 16
mcs90_b03_s25_AB05 2161 0 31 163 5 13 2 2 7 5 6 9
mcs90_b03_s25_AB06 1391 0 14 173 6 15 0 3 7 4 7 10
mcs90_b03_s25_AB07 1380 0 24 166 8 27 1 4 6 9 11 21
mcs90_b03_s25_AB08 2086 1 19 161 7 18 2 5 10 13 9 23
mcs90_b03_s25_AB09 1481 0 9 149 4 11 0 2 5 6 5 7
mcs90_b03_s30_AB00 44884 16 195 1543 9 35 8 11 19 62 45 46
mcs90_b03_s30_AB01 41804 6 74 1512 8 26 5 8 14 39 23 41
mcs90_b03_s30_AB02 21182 4 426 637 13 63 5 11 18 182 71 118
mcs90_b03_s30_AB03 23393 1 68 1234 6 20 4 6 8 24 14 16
mcs90_b03_s30_AB04 28291 2 218 947 9 51 5 11 14 95 57 55
mcs90_b03_s30_AB05 64608 1 85 1896 5 24 4 9 12 30 24 44
mcs90_b03_s30_AB06 61955 1 212 2104 9 34 5 11 18 70 25 50
mcs90_b03_s30_AB07 57495 4 206 1946 10 53 7 12 15 78 45 68
mcs90_b03_s30_AB08 93540 2 208 3078 9 68 7 10 15 76 72 73
mcs90_b03_s30_AB09 47591 1 77 1563 5 24 3 5 9 43 24 37
mcs90_b03_s35_AB00 799675 23 101 10784 5 16 12 8 11 43 20 22
mcs90_b03_s35_AB01 1000000 3 370 32697 11 53 6 11 15 118 56 60
mcs90_b03_s35_AB02 1000000 32 648 159645 10 320 19 17 22 337 285 305
mcs90_b03_s35_AB03 1000000 79 1237 225352 10 390 18 16 23 442 364 429
mcs90_b03_s35_AB04 1000000 35 665 87446 13 235 12 18 22 389 175 314
mcs90_b03_s35_AB05 739639 4 279 27058 10 36 9 14 17 86 35 41
mcs90_b03_s35_AB06 1000000 2 109 94081 8 29 3 7 13 36 24 22
mcs90_b03_s35_AB07 1000000 22 354 50392 11 45 14 14 20 79 43 51
mcs90_b03_s35_AB08 1000000 8 1543 27086 12 205 17 18 22 396 229 236
mcs90_b03_s35_AB09 1000000 16 457 34841 10 100 11 13 16 205 127 92
mcs90_b03_s40_AB00 1000000 6 264 393641 13 73 12 14 18 96 54 57
mcs90_b03_s40_AB01 1000000 8 428 115608 13 78 14 15 16 125 71 77
mcs90_b03_s40_AB02 1000000 12 69 1000003 10 26 12 13 17 83 32 27
mcs90_b03_s40_AB03 1000000 3 394 271950 11 91 6 14 19 188 95 78
mcs90_b03_s40_AB04 1000000 10 338 1000002 13 68 9 14 18 137 108 79
mcs90_b03_s40_AB05 1000000 1 63 496011 6 20 1 4 7 20 16 18
mcs90_b03_s40_AB06 1000000 0 67 790110 5 26 1 4 7 33 19 26
mcs90_b03_s40_AB07 1000000 9 439 683732 13 103 9 13 16 149 102 128
mcs90_b03_s40_AB08 1000000 11 358 1000003 11 55 12 14 19 96 65 63
mcs90_b03_s40_AB09 1000000 2 291 1000003 8 49 9 12 14 107 41 40
mcs90_b03_s50_AB00 1000001 192 45710 1000004 16 4101 72 32 33 5698 3124 3246
mcs90_b03_s50_AB01 1000000 465 2788 1000003 16 178 38 21 27 661 275 181
mcs90_b03_s50_AB02 1000000 35 7492 1000004 15 844 26 18 28 2558 1093 1059
mcs90_b03_s50_AB03 1000000 84 10844 1000004 19 1630 28 22 29 4160 2055 1982
mcs90_b03_s50_AB04 1000000 159 8060 1000003 16 1532 57 27 31 2473 1082 1352
mcs90_b03_s50_AB05 1000001 279 11644 1000004 16 677 74 25 27 1838 929 957
mcs90_b03_s50_AB06 1000000 74 16387 1000005 15 772 47 23 26 1385 695 824
mcs90_b03_s50_AB07 1000000 36 2185 1000004 13 294 17 20 28 884 377 301
mcs90_b03_s50_AB08 1000001 798 13558 1000004 26 3849 91 36 31 3907 2812 3710
mcs90_b03_s50_AB09 1000001 174 11508 1000004 20 1854 92 34 30 4607 1737 2671
mcs90_b03m_s10_AB00 0 0 0 8 3 10 0 1 3 1 3 3
mcs90_b03m_s10_AB01 0 0 0 8 3 11 0 1 3 2 5 7
mcs90_b03m_s10_AB02 0 0 2 9 5 14 0 2 3 1 3 6
mcs90_b03m_s10_AB03 0 0 1 10 3 12 0 1 4 2 4 5
mcs90_b03m_s10_AB04 0 0 0 9 4 12 0 2 5 2 5 5
mcs90_b03m_s10_AB05 0 0 0 9 3 8 0 1 2 2 2 4
mcs90_b03m_s10_AB06 0 0 0 8 4 11 0 2 3 2 3 7
mcs90_b03m_s10_AB07 0 0 0 9 4 12 0 1 4 1 5 5
mcs90_b03m_s10_AB08 0 0 2 10 4 13 0 2 4 2 4 6
mcs90_b03m_s10_AB09 0 0 1 9 6 13 1 3 6 2 5 7
mcs90_b03m_s15_AB00 7 0 5 15 8 15 1 5 5 3 7 10
mcs90_b03m_s15_AB01 7 0 4 16 6 18 0 3 5 3 6 8
mcs90_b03m_s15_AB02 6 0 5 16 5 20 1 2 5 5 7 8
mcs90_b03m_s15_AB03 4 0 4 18 8 14 1 3 6 3 6 7
mcs90_b03m_s15_AB04 6 0 5 15 9 15 1 4 6 3 5 7
mcs90_b03m_s15_AB05 6 0 7 17 6 22 1 3 7 5 6 10
mcs90_b03m_s15_AB06 6 0 2 17 4 16 0 2 6 5 5 9
mcs90_b03m_s15_AB07 6 0 4 16 5 16 0 3 4 4 6 8
mcs90_b03m_s15_AB08 5 0 3 15 3 16 0 2 4 3 5 8
mcs90_b03m_s15_AB09 6 0 3 16 6 17 1 3 7 4 6 7
mcs90_b03m_s20_AB00 47 0 6 51 5 19 0 1 5 8 9 10
mcs90_b03m_s20_AB01 101 0 24 39 7 20 2 3 6 11 11 14
mcs90_b03m_s20_AB02 63 0 12 38 3 16 0 1 5 5 5 8
mcs90_b03m_s20_AB03 38 2 8 29 6 13 1 4 7 4 7 8
mcs90_b03m_s20_AB04 72 0 19 35 5 17 1 3 6 9 8 9
mcs90_b03m_s20_AB05 65 0 13 44 6 20 1 4 5 7 9 11
mcs90_b03m_s20_AB06 99 0 13 53 8 21 1 3 5 5 6 11
mcs90_b03m_s20_AB07 171 7 23 46 10 31 5 5 10 12 11 15
mcs90_b03m_s20_AB08 120 1 15 51 5 20 0 2 5 6 8 9
mcs90_b03m_s20_AB09 70 0 23 50 7 27 1 2 7 12 9 14
mcs90_b03m_s25_AB00 1968 7 13 140 12 23 16 5 8 6 7 12
mcs90_b03m_s25_AB01 5995 4 112 183 10 40 11 8 11 31 29 26
mcs90_b03m_s25_AB02 6638 0 93 221 10 63 3 6 9 51 41 43
mcs90_b03m_s25_AB03 909 0 31 129 5 49 1 3 6 34 21 26
mcs90_b03m_s25_AB04 4968 7 62 212 9 61 1 6 9 41 32 34
mcs90_b03m_s25_AB05 3321 1 50 213 9 32 3 7 9 16 15 19
mcs90_b03m_s25_AB06 7211 7 86 327 10 47 5 11 15 62 36 41
mcs90_b03m_s25_AB07 763 0 19 150 6 18 1 2 5 10 9 10
mcs90_b03m_s25_AB08 1574 0 8 157 6 20 0 2 4 7 9 16
mcs90_b03m_s25_AB09 6514 1 98 299 8 55 3 6 12 44 42 41
mcs90_b03m_s30_AB00 159536 184 465 2095 10 123 69 15 15 191 118 130
mcs90_b03m_s30_AB01 207781 5 537 1747 12 148 9 11 15 212 166 164
mcs90_b03m_s30_AB02 44331 0 103 877 6 37 2 6 10 66 47 51
mcs90_b03m_s30_AB03 100177 3 242 2775 8 38 16 18 13 106 55 57
mcs90_b03m_s30_AB04 210306 1 600 2383 5 200 5 6 10 228 211 247
mcs90_b03m_s30_AB05 97245 23 574 1659 6 165 34 13 10 249 191 171
mcs90_b03m_s30_AB06 595190 191 763 12920 13 236 19 21 20 302 221 230
mcs90_b03m_s30_AB07 95247 2 271 793 5 91 2 5 9 169 106 108
mcs90_b03m_s30_AB08 212502 3 576 7144 7 77 15 19 12 96 59 105
mcs90_b03m_s30_AB09 1000000 24 41 2419 6 13 29 9 15 18 13 17
mcs90_b03m_s35_AB00 1000000 125 3491 168362 19 721 260 53 27 1055 600 675
mcs90_b03m_s35_AB01 1000000 1111 9193 1000003 28 850 603 69 49 1088 667 780
mcs90_b03m_s35_AB02 1000000 1466 8032 195681 77 820 780 187 102 894 622 719
mcs90_b03m_s35_AB03 1000000 34 3438 511363 8 668 52 48 15 575 509 645
mcs90_b03m_s35_AB04 1000000 40 5919 314289 8 498 42 24 14 743 532 454
mcs90_b03m_s35_AB05 1000000 91 4229 485979 22 890 38 37 28 1780 971 884
mcs90_b03m_s35_AB06 1000000 0 171 128840 5 56 1 3 5 101 45 59
mcs90_b03m_s35_AB07 1000000 76 2287 173535 52 725 206 113 203 1634 736 752
mcs90_b03m_s35_AB08 1000000 121 7303 419949 14 1095 141 71 22 2115 912 1249
mcs90_b03m_s35_AB09 1000000 3288 3811 330056 17 813 858 203 20 1142 700 796
mcs90_b03m_s40_AB00 1000000 195 1203 1000003 29 242 189 104 24 330 199 256
mcs90_b03m_s40_AB01 1000000 95 205 1000003 23 60 185 23 29 82 46 55
mcs90_b03m_s40_AB02 1000000 0 131 1000003 4 33 1 3 7 51 25 27
mcs90_b03m_s40_AB03 1000000 271 1391 1000002 32 306 40 52 35 595 306 307
mcs90_b03m_s40_AB04 1000000 573 1015 1000003 16 237 303 129 25 484 277 249
mcs90_b03m_s40_AB05 1000000 4 1154 1000003 8 215 6 8 10 420 270 250
mcs90_b03m_s40_AB06 1000000 4102 1037 1000003 42 242 5289 132 59 369 205 231
mcs90_b03m_s40_AB07 1000000 12 1008 1000003 16 199 14 16 16 329 199 216
mcs90_b03m_s40_AB08 1000000 11072 695 1000003 15 110 37 10 14 254 122 113
mcs90_b03m_s40_AB09 1000000 102 2138 1000003 78 264 196 120 15 478 290 281
mcs90_b03m_s50_AB00 1000000 73 64489 1000004 18 6343 66 21 26 16115 6506 6583
mcs90_b03m_s50_AB01 1000000 5627 45525 1000005 3304 2690 5711 3899 2447 6251 3011 2426
mcs90_b03m_s50_AB02 1000000 111513 55313 1000004 110 6338 4898 4428 705 13807 6937 6578
mcs90_b03m_s50_AB03 1000000 11 10859 1000004 8 1372 11 8 13 3031 1467 1516
mcs90_b03m_s50_AB04 1000000 37515 12806 1000004 707 1845 8284 5528 906 3240 1722 1870
mcs90_b03m_s50_AB05 1000000 328636 49164 1000003 575 6356 303550 3640 504 16784 5553 6148
mcs90_b03m_s50_AB06 1000000 24 8823 1000005 13 1438 15 10 10 2577 1211 1313
mcs90_b03m_s50_AB07 1000000 157 54513 1000004 146 7380 277 291 242 10328 4936 7272
mcs90_b03m_s50_AB08 1000000 2460 129011 1000004 1047 4691 3515 2344 766 9762 4323 4877
mcs90_b03m_s50_AB09 1000000 1571 36020 1000004 3590 4003 3566 3968 3283 11548 4800 4145
mcs90_b06_s10_AB00 0 0 0 8 3 9 0 0 2 1 3 5
mcs90_b06_s10_AB01 0 0 0 9 2 8 0 1 2 1 3 3
mcs90_b06_s10_AB02 0 0 0 10 2 11 0 1 1 1 2 5
mcs90_b06_s10_AB03 0 0 0 8 2 6 0 0 1 1 3 7
mcs90_b06_s10_AB04 0 0 0 9 2 9 0 1 2 1 2 3
mcs90_b06_s10_AB05 0 0 0 8 2 7 0 1 2 1 3 4
mcs90_b06_s10_AB06 0 0 0 9 3 8 0 0 1 1 2 3
mcs90_b06_s10_AB07 0 0 0 10 3 12 0 0 1 1 2 6
mcs90_b06_s10_AB08 0 0 0 7 3 8 0 1 2 1 3 4
mcs90_b06_s10_AB09 0 0 0 8 2 8 0 1 2 1 3 3
mcs90_b06_s15_AB00 4 0 2 13 3 12 0 1 2 2 3 6
mcs90_b06_s15_AB01 4 0 6 14 5 17 1 2 3 4 7 11
mcs90_b06_s15_AB02 3 0 6 15 5 15 1 2 4 4 5 8
mcs90_b06_s15_AB03 4 0 4 14 5 16 0 2 3 3 5 10
mcs90_b06_s15_AB04 4 0 1 15 5 10 0 1 3 1 3 6
mcs90_b06_s15_AB05 3 0 5 13 7 17 0 2 4 3 7 11
mcs90_b06_s15_AB06 4 0 2 15 4 14 1 1 3 3 6 7
mcs90_b06_s15_AB07 3 0 4 15 5 13 1 2 3 3 5 8
mcs90_b06_s15_AB08 9 0 2 13 5 15 0 1 3 3 5 9
mcs90_b06_s15_AB09 4 0 2 14 5 14 0 1 3 2 4 9
mcs90_b06_s20_AB00 24 0 9 24 5 16 1 2 4 4 5 9
mcs90_b06_s20_AB01 33 0 22 21 5 16 2 4 5 7 6 15
